,customer_id,customer_name,phone_number,message,extracted_date
19527,66,Alexandria Nelson,9533919788,"Spent Rs.11978 On Axis Bank Card 4219 At SKINNER, BLACK AND WALKER. On 2024-09-03:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808",2024-09-03
19550,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 23/09/2024 for Rs.4996.35 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 13.789.subject to realisation.Mirae Asset MF",2024-09-23
19552,66,Alexandria Nelson,9533919788,"Spent Rs.5958 On Axis Bank Card 4219 At LIU, CAMERON AND MILLER. On 2024-09-30:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808",2024-09-30
19575,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 23/10/2024 for Rs.2741.83 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 15.470.subject to realisation.Mirae Asset MF",2024-10-23
19576,66,Alexandria Nelson,9533919788,"Spent Rs.10879 On Axis Bank Card 4219 At COOPER, PALMER AND MENDEZ. On 2024-11-04:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808",2024-11-04
19599,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 22/11/2024 for Rs.4783.64 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 48.527.subject to realisation.Mirae Asset MF",2024-11-22
19601,66,Alexandria Nelson,9533919788,Spent Rs.6559 On Axis Bank Card 4219 At VANG-WILLIAMS. On 2024-12-03:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2024-12-03
19603,66,Alexandria Nelson,9533919788,"Alert! Premium of Rs. 22705.65 due on 21/11/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-11-21
19625,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 22/12/2024 for Rs.2329.54 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 39.942.subject to realisation.Mirae Asset MF",2024-12-22
19627,66,Alexandria Nelson,9533919788,Spent Rs.11437 On Axis Bank Card 4219 At REED GROUP. On 2024-12-24:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2024-12-24
19650,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 21/01/2025 for Rs.580.85 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 11.612.subject to realisation.Mirae Asset MF",2025-01-21
19652,66,Alexandria Nelson,9533919788,Spent Rs.5700 On Axis Bank Card 4219 At ALEXANDER-CHUNG. On 2025-02-03:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2025-02-03
19675,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 20/02/2025 for Rs.2922.55 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 28.175.subject to realisation.Mirae Asset MF",2025-02-20
19676,66,Alexandria Nelson,9533919788,"Spent Rs.2681 On Axis Bank Card 4219 At JOHNSON, BROWN AND WRIGHT. On 2025-02-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808",2025-02-26
19699,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 22/03/2025 for Rs.1010.66 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 46.844.subject to realisation.Mirae Asset MF",2025-03-22
19701,66,Alexandria Nelson,9533919788,Spent Rs.9505 On Axis Bank Card 4219 At GIBSON-JENSEN. On 2025-03-21:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2025-03-21
19724,66,Alexandria Nelson,9533919788,"Greetings, Your SIP of 21/04/2025 for Rs.944.0 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 39.608.subject to realisation.Mirae Asset MF",2025-04-21
19726,66,Alexandria Nelson,9533919788,"Spent Rs.6313 On Axis Bank Card 4219 At COX, GILBERT AND HAMILTON. On 2025-04-29:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808",2025-04-29
19749,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 26/05/2024 for Rs.2284.96 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 27.920.subject to realisation.Mirae Asset MF",2024-05-26
19751,67,Kimberly Wagner,9869618080,Spent Rs.6457 On HDFC Bank Card 1347 At MOORE INC. On 2024-05-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-05-25
19753,67,Kimberly Wagner,9869618080,"Alert! Premium of Rs. 49774.37 due on 25/05/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your HDFC Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-05-25
19775,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 25/06/2024 for Rs.2947.48 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 49.255.subject to realisation.Mirae Asset MF",2024-06-25
19776,67,Kimberly Wagner,9869618080,Spent Rs.9905 On HDFC Bank Card 1347 At CLEMENTS AND SONS. On 2024-07-08:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-07-08
19799,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 25/07/2024 for Rs.2735.93 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 47.457.subject to realisation.Mirae Asset MF",2024-07-25
19801,67,Kimberly Wagner,9869618080,Spent Rs.8736 On HDFC Bank Card 1347 At MARTIN INC. On 2024-07-29:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-07-29
19824,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 24/08/2024 for Rs.4790.62 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 30.273.subject to realisation.Mirae Asset MF",2024-08-24
19826,67,Kimberly Wagner,9869618080,Spent Rs.8707 On HDFC Bank Card 1347 At ROMERO-GUTIERREZ. On 2024-09-02:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-09-02
19849,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 23/09/2024 for Rs.1247.81 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 17.685.subject to realisation.Mirae Asset MF",2024-09-23
19851,67,Kimberly Wagner,9869618080,Spent Rs.14816 On HDFC Bank Card 1347 At WARNER AND SONS. On 2024-09-30:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-09-30
19874,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 23/10/2024 for Rs.3069.36 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 40.435.subject to realisation.Mirae Asset MF",2024-10-23
19876,67,Kimberly Wagner,9869618080,Spent Rs.13269 On HDFC Bank Card 1347 At COHEN-MCCORMICK. On 2024-10-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-10-25
19899,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 22/11/2024 for Rs.3313.24 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 48.181.subject to realisation.Mirae Asset MF",2024-11-22
19901,67,Kimberly Wagner,9869618080,"Spent Rs.6634 On HDFC Bank Card 1347 At MARTINEZ, MORAN AND MONROE. On 2024-12-04:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2024-12-04
19903,67,Kimberly Wagner,9869618080,"Alert! Premium of Rs. 19897.68 due on 21/11/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your HDFC Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-11-21
19925,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 22/12/2024 for Rs.1328.09 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 27.608.subject to realisation.Mirae Asset MF",2024-12-22
19927,67,Kimberly Wagner,9869618080,Spent Rs.9034 On HDFC Bank Card 1347 At BARRY-SMITH. On 2024-12-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-12-25
19950,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 21/01/2025 for Rs.2961.83 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 39.252.subject to realisation.Mirae Asset MF",2025-01-21
19952,67,Kimberly Wagner,9869618080,Spent Rs.10860 On HDFC Bank Card 1347 At PATTERSON-MITCHELL. On 2025-01-31:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2025-01-31
19975,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 20/02/2025 for Rs.4691.54 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 12.419.subject to realisation.Mirae Asset MF",2025-02-20
19977,67,Kimberly Wagner,9869618080,"Spent Rs.881 On HDFC Bank Card 1347 At BENDER, ROBERTS AND BAILEY. On 2025-02-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2025-02-26
20000,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 22/03/2025 for Rs.1466.28 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 12.739.subject to realisation.Mirae Asset MF",2025-03-22
20002,67,Kimberly Wagner,9869618080,"Spent Rs.10840 On HDFC Bank Card 1347 At SMITH, STONE AND WOOD. On 2025-03-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2025-03-28
20025,67,Kimberly Wagner,9869618080,"Greetings, Your SIP of 21/04/2025 for Rs.974.21 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 49.374.subject to realisation.Mirae Asset MF",2025-04-21
20027,67,Kimberly Wagner,9869618080,Spent Rs.640 On HDFC Bank Card 1347 At HESTER INC. On 2025-05-01:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2025-05-01
20050,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 26/05/2024 for Rs.3933.49 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 16.239.subject to realisation.Mirae Asset MF",2024-05-26
20052,68,Michele Fuentes,9415000913,"Spent Rs.10448 On Axis Bank Card 0897 At PATRICK, HOFFMAN AND ALLEN. On 2024-05-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2024-05-28
20054,68,Michele Fuentes,9415000913,"Alert! Premium of Rs. 13909.51 due on 25/05/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-05-25
20076,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 25/06/2024 for Rs.1826.0 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 34.002.subject to realisation.Mirae Asset MF",2024-06-25
20077,68,Michele Fuentes,9415000913,Spent Rs.4601 On Axis Bank Card 0897 At HAYES AND SONS. On 2024-06-27:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-06-27
20100,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 25/07/2024 for Rs.3779.19 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 47.834.subject to realisation.Mirae Asset MF",2024-07-25
20102,68,Michele Fuentes,9415000913,"Spent Rs.14881 On Axis Bank Card 0897 At HILL, LOVE AND HARMON. On 2024-07-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2024-07-28
20125,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 24/08/2024 for Rs.3125.87 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 38.418.subject to realisation.Mirae Asset MF",2024-08-24
20126,68,Michele Fuentes,9415000913,"Spent Rs.4811 On Axis Bank Card 0897 At CHURCH, LONG AND ANDERSEN. On 2024-08-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2024-08-25
20149,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 23/09/2024 for Rs.3718.86 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 12.131.subject to realisation.Mirae Asset MF",2024-09-23
20151,68,Michele Fuentes,9415000913,Spent Rs.2788 On Axis Bank Card 0897 At GIBBS-ONEILL. On 2024-09-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-09-26
20174,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 23/10/2024 for Rs.1140.7 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 12.299.subject to realisation.Mirae Asset MF",2024-10-23
20176,68,Michele Fuentes,9415000913,Spent Rs.10098 On Axis Bank Card 0897 At PECK LTD. On 2024-10-31:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-10-31
20199,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 22/11/2024 for Rs.4385.93 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 43.322.subject to realisation.Mirae Asset MF",2024-11-22
20201,68,Michele Fuentes,9415000913,Spent Rs.9233 On Axis Bank Card 0897 At SIMMONS GROUP. On 2024-11-23:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-11-23
20203,68,Michele Fuentes,9415000913,"Alert! Premium of Rs. 12140.62 due on 21/11/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-11-21
20225,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 22/12/2024 for Rs.3103.38 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 41.619.subject to realisation.Mirae Asset MF",2024-12-22
20227,68,Michele Fuentes,9415000913,Spent Rs.1234 On Axis Bank Card 0897 At KNIGHT-CUNNINGHAM. On 2024-12-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-12-28
20250,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 21/01/2025 for Rs.3725.94 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 29.618.subject to realisation.Mirae Asset MF",2025-01-21
20252,68,Michele Fuentes,9415000913,Spent Rs.14957 On Axis Bank Card 0897 At ELLIS AND SONS. On 2025-01-22:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2025-01-22
20275,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 20/02/2025 for Rs.1559.94 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 30.428.subject to realisation.Mirae Asset MF",2025-02-20
20276,68,Michele Fuentes,9415000913,"Spent Rs.7308 On Axis Bank Card 0897 At ANDERSON, DAY AND BOWMAN. On 2025-02-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2025-02-26
20299,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 22/03/2025 for Rs.4403.25 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 40.091.subject to realisation.Mirae Asset MF",2025-03-22
20301,68,Michele Fuentes,9415000913,Spent Rs.8416 On Axis Bank Card 0897 At CALHOUN-CASTILLO. On 2025-03-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2025-03-26
20324,68,Michele Fuentes,9415000913,"Greetings, Your SIP of 21/04/2025 for Rs.1206.84 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 40.669.subject to realisation.Mirae Asset MF",2025-04-21
20325,68,Michele Fuentes,9415000913,Spent Rs.9143 On Axis Bank Card 0897 At ROMERO-ARNOLD. On 2025-05-04:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2025-05-04
20348,69,Matthew Aguirre,9849694064,"Greetings, Your SIP of 26/05/2024 for Rs.1496.35 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 19.225.subject to realisation.Mirae Asset MF",2024-05-26
20350,69,Matthew Aguirre,9849694064,"Spent Rs.4968 On HDFC Bank Card 5612 At SIMPSON, PARK AND PROCTOR. On 2024-06-05:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808",2024-06-05
20352,69,Matthew Aguirre,9849694064,"Alert! Premium of Rs. 37717.12 due on 25/05/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your HDFC Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-05-25
20374,69,Matthew Aguirre,9849694064,"Greetings, Your SIP of 25/06/2024 for Rs.3257.62 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 23.148.subject to realisation.Mirae Asset MF",2024-06-25
20375,69,Matthew Aguirre,9849694064,Spent Rs.1734 On HDFC Bank Card 5612 At SHIELDS-HOOD. On 2024-06-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-06-28
20398,69,Matthew Aguirre,9849694064,"Greetings, Your SIP of 25/07/2024 for Rs.1856.96 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 48.383.subject to realisation.Mirae Asset MF",2024-07-25
20400,69,Matthew Aguirre,9849694064,"Spent Rs.3579 On HDFC Bank Card 5612 At SCHMIDT, GRAHAM AND CLARK. On 2024-08-06:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808",2024-08-06
20423,69,Matthew Aguirre,9849694064,"Greetings, Your SIP of 24/08/2024 for Rs.4961.84 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 34.810.subject to realisation.Mirae Asset MF",2024-08-24
20425,69,Matthew Aguirre,9849694064,Spent Rs.3028 On HDFC Bank Card 5612 At RODRIGUEZ-MEJIA. On 2024-08-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-08-25
20448,69,Matthew Aguirre,9849694064,"Greetings, Your SIP of 23/09/2024 for Rs.1903.05 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 10.945.subject to realisation.Mirae Asset MF",2024-09-23
20450,69,Matthew Aguirre,9849694064,"Spent Rs.6294 On HDFC Bank Card 5612 At KIM, MORENO AND ZAMORA. On 2024-09-24:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808",2024-09-24
20473,69,Matthew Aguirre,9849694064,"Greetings, Your SIP of 23/10/2024 for Rs.4687.31 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 38.624.subject to realisation.Mirae Asset MF",2024-10-23
20475,69,Matthew Aguirre,9849694064,Spent Rs.8729 On HDFC Bank Card 5612 At ALLEN-STEVENSON. On 2024-10-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-10-28
20498,69,Matthew Aguirre,9849694064,"Greetings, Your SIP of 22/11/2024 for Rs.4430.07 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 45.952.subject to realisation.Mirae Asset MF",2024-11-22
20500,69,Matthew Aguirre,9849694064,Spent Rs.3209 On HDFC Bank Card 5612 At MARTIN-WHEELER. On 2024-11-23:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-11-23
